title,startTime,endTime,platform,name_organizer,url_organizer,descriptionSnippet,url,venue,price
"Confident Public Speaking for Women – 1 Day Course in Austin, TX",2026-04-21T09:00:00-05:00,2026-04-21T17:00:00-05:00,eventbrite,Mangates,https://www.eventbrite.sg/o/mangates-110549802331,Enable women to create meaningful audience connection and confident delivery using advanced communication skills in one focused day.,https://www.eventbrite.sg/e/confident-public-speaking-for-women-1-day-course-in-austin-tx-tickets-1983345497774,"{'name': 'regus TX, Austin - Dobie Center', 'address': '2021 Guadalupe Street#Suite 260, Ph No +1 469 666 9332, Austin, TX 78705', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 606.99, 'max': 786.6, 'currency': 'USD', 'raw': 'USD 606.99 - 786.6'}"
"Thinking Better, Deciding Smarter – 2 Day Workshop in Austin, TX",2026-04-21T09:00:00-05:00,2026-04-21T17:00:00-05:00,eventbrite,Mangates,https://www.eventbrite.sg/o/mangates-110549802331,"A highly interactive two-day workshop on creative problem solving and decision making using practical tools, techniques, and case studies.",https://www.eventbrite.sg/e/thinking-better-deciding-smarter-2-day-workshop-in-austin-tx-tickets-1983509236521,"{'name': 'regus TX, Austin - Dobie Center', 'address': '2021 Guadalupe Street#Suite 260, Ph No +1 469 666 9332, Austin, TX 78705', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 1212.05, 'max': 1571.27, 'currency': 'USD', 'raw': 'USD 1212.05 - 1571.27'}"
"Lean Six Sigma Green Belt Certification Bootcamp in Wimberley, TX",2026-04-21T09:00:00-05:00,2026-04-21T17:00:00-05:00,eventbrite,iCertGlobal,https://www.eventbrite.com/o/icertglobal-115916367151,"Master DMAIC & process improvement! Join our 4-day Lean Six Sigma Green Belt Bootcamp. Drive quality, reduce costs & advance your career.",https://www.eventbrite.com/e/lean-six-sigma-green-belt-certification-bootcamp-in-wimberley-tx-tickets-1980954364831,"{'name': 'MoPac Expressway', 'address': 'MoPac Expressway, Austin, TX', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 1899, 'currency': 'USD', 'raw': 'USD 1899'}"
"Empowered Team Leadership for Women – 1 Day Training in Austin, TX",2026-04-21T09:00:00-05:00,2026-04-21T17:00:00-05:00,eventbrite,Mangates,https://www.eventbrite.sg/o/mangates-110549802331,"Empower women to lead motivated teams, build vision, handle challenges, and coach effectively through focused one-day leadership training.",https://www.eventbrite.sg/e/empowered-team-leadership-for-women-1-day-training-in-austin-tx-tickets-1983337997340,"{'name': 'regus TX, Austin - Dobie Center', 'address': '2021 Guadalupe Street#Suite 260, Ph No +1 469 666 9332, Austin, TX 78705', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 606.99, 'max': 786.6, 'currency': 'USD', 'raw': 'USD 606.99 - 786.6'}"
"Master Virtual & Hybrid Presentations – 1 Day Training in Austin, TX",2026-04-21T09:00:00-05:00,2026-04-21T17:00:00-05:00,eventbrite,Mangates,https://www.eventbrite.sg/o/mangates-110549802331,Deliver engaging and impactful presentations to remote and hybrid audiences with confidence and clarity.,https://www.eventbrite.sg/e/master-virtual-hybrid-presentations-1-day-training-in-austin-tx-tickets-1979688200700,"{'name': 'Regus', 'address': '2021 Guadalupe Street Suite 260, Ph No +1 469 666 9332, Austin, TX 78705', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 559.85, 'max': 733.84, 'currency': 'USD', 'raw': 'USD 559.85 - 733.84'}"
Further Together - Austin,2026-04-21T10:00:00-05:00,2026-04-21T14:00:00-05:00,eventbrite,#RealtyHack,https://www.eventbrite.com/o/realtyhack-55402057573,"We’re bringing some of the brightest minds in real estate to the stage for a day of actionable strategies, inspiration, and collaboration.",https://www.eventbrite.com/e/further-together-austin-tickets-1983649611386,"{'name': 'Austin Board of REALTORS® Headquarters', 'address': '4800 Spicewood Springs Road, Austin, TX 78759', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 55.2, 'currency': 'USD', 'raw': 'USD 55.2'}"
Discover Austin's Colorful Food Scene - Food Tour in Austin | Cozymeal™,2026-04-21T11:00:00-05:00,2026-04-21T14:00:00-05:00,eventbrite,Cozymeal,https://www.eventbrite.com/o/cozymeal-46046403233,,https://www.eventbrite.com/e/discover-austins-colorful-food-scene-food-tour-in-austin-cozymealtm-tickets-1981247181654,"{'name': 'Location provided after booking', 'address': 'Austin, TX 78701', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 151.02, 'currency': 'USD', 'raw': 'USD 151.02'}"
CUSTOMIZED AI FORESIGHT FOR YOUR CORPORATE INNOVATION TEAM,2026-04-21T12:00:00-05:00,2026-04-21T14:30:00-05:00,eventbrite,Indina-Consulting Innovation Academy,https://www.eventbrite.com/o/indina-consulting-innovation-academy-9464267346,"Private B2B Strategy Session for Corporate Teams (Online, Zoom)",https://www.eventbrite.com/e/customized-ai-foresight-for-your-corporate-innovation-team-tickets-1981822596736,"{'name': 'Austin Convention Center', 'address': '500 East Cesar Chavez Street, Austin, TX 78701', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 637.3, 'currency': 'USD', 'raw': 'USD 637.3'}"
Seafood Night in Turkiye with MezzeMe,2026-04-21T18:30:00-05:00,2026-04-21T20:30:00-05:00,eventbrite,Central Market Cooking School Austin North Lamar,https://www.eventbrite.com/o/central-market-cooking-school-austin-north-lamar-30370421142,Enjoy a night of seafood as you enjoy a tavern-inspired dinner created by MezzeMe chefs. You will not be cooking in this class.,https://www.eventbrite.com/e/seafood-night-in-turkiye-with-mezzeme-tickets-1983081463039,"{'name': 'Central Market Austin North Lamar', 'address': '4001 North Lamar Boulevard, Austin, TX 78756', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 89.63, 'currency': 'USD', 'raw': 'USD 89.63'}"
Breadmaking Class at Zilker Brewing,2026-04-21T18:30:00-05:00,2026-04-21T20:00:00-05:00,eventbrite,Grainbakers Breadmaking Classes,https://www.eventbrite.com/o/grainbakers-breadmaking-classes-34466532608,Bring your squad for a Spring 90-minute Grainbakers breadmaking class featuring Spring flavors and seasonal beers.,https://www.eventbrite.com/e/breadmaking-class-at-zilker-brewing-tickets-1983533944423,"{'name': 'Zilker Brewing Company and Taproom', 'address': '1701 East 6th Street, Austin, TX 78702', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 73.04, 'currency': 'USD', 'raw': 'USD 73.04'}"
The Drop In: Stand-Up Comedy Show!,2026-04-21T19:00:00-05:00,,eventbrite,Laugh Higher Productions,https://www.eventbrite.com/o/laugh-higher-productions-38900519763,"Austin's must see comedy show! Featuring the biggest names in stand-up, you never know who is going to ""drop in"" and do a set!",https://www.eventbrite.com/e/the-drop-in-stand-up-comedy-show-tickets-1981271060075,"{'name': 'Sunset Strip Comedy & Entertainment', 'address': '214 East 6th Street, #unit c, Austin, TX 78701', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 25.09, 'max': 30.87, 'currency': 'USD', 'raw': 'USD 25.09 - 30.87'}"
Beef Baby Presents: Meat Cute. Raw Romance. Cooked On Stage.,2026-04-21T19:00:00-05:00,2026-04-21T20:00:00-05:00,eventbrite,Fallout Theater,https://www.eventbrite.com/o/fallout-theater-16738257328,"From ‘first met’ to ‘complete regret’, Beef Baby turns your romantic stories into fully improvised scenes.",https://www.eventbrite.com/e/beef-baby-presents-meat-cute-raw-romance-cooked-on-stage-tickets-1984016840779,"{'name': 'Fallout Theater', 'address': '616 Lavaca St, Austin, TX 78701', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 12.38, 'currency': 'USD', 'raw': 'USD 12.38'}"
Midweek Meltdown: Standup Comedy Showcase at Shakespeares Pub!,2026-04-21T21:00:00-05:00,2026-04-21T23:30:00-05:00,eventbrite,The Laugh Pipe LLC,https://www.eventbrite.com/o/the-laugh-pipe-llc-33265484715,Get ready to LOL midweek with killer standup acts at Shakespeares Pub—fun times guaranteed! Every Tuesday and Wednesday 9pm!,https://www.eventbrite.com/e/midweek-meltdown-standup-comedy-showcase-at-shakespeares-pub-tickets-1980832229521,"{'name': ""Shakespeare's"", 'address': '314 East 6th Street, Austin, TX 78701', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': True, 'currency': 'USD', 'raw': 'Free'}"
"Fostering Diversity & Inclusion : 2-Day Training | Austin, TX",2026-04-22T09:00:00-04:00,2026-09-24T17:00:00-04:00,eventbrite,Mangates,https://www.eventbrite.sg/o/mangates-110549802331,"A two-day workshop that helps organizations understand, adopt, and promote a safe, diverse, and inclusive workplace culture.",https://www.eventbrite.sg/e/fostering-diversity-inclusion-2-day-training-austin-tx-tickets-1984253432431,"{'name': 'regus TX, Austin - Dobie Center', 'address': '2021 Guadalupe Street Suite 260, Ph No +1 469 666 9332, Austin, TX 78705', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 1212.05, 'max': 1571.27, 'currency': 'USD', 'raw': 'USD 1212.05 - 1571.27'}"
"Rapport & Trust Development Mastery – 1 Day Workshop | Austin, TX",2026-04-22T09:00:00-05:00,2026-04-22T17:00:00-05:00,eventbrite,Mangates,https://www.eventbrite.sg/o/mangates-110549802331,"Build trust, improve communication, apply empathy, and master conversation techniques to create strong professional relationships in 1 day.",https://www.eventbrite.sg/e/rapport-trust-development-mastery-1-day-workshop-austin-tx-tickets-1982945892544,"{'name': 'Regus', 'address': '2021 Guadalupe Street, Ph No +1 469 666 9332, Austin, TX 78705', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 606.99, 'max': 786.6, 'currency': 'USD', 'raw': 'USD 606.99 - 786.6'}"
"Academic Integrity & Responsible AI Writing: 1 Day Session in Austin, TX",2026-04-22T09:00:00-05:00,2026-04-22T17:00:00-05:00,eventbrite,Mangates,https://www.eventbrite.sg/o/mangates-110549802331,"A practical exploration of ethical writing, responsible AI use, and safeguarding originality in academic and professional work.",https://www.eventbrite.sg/e/academic-integrity-responsible-ai-writing-1-day-session-in-austin-tx-tickets-1979503813192,"{'name': 'regus TX, Austin - Dobie Center', 'address': '2021 Guadalupe Street #Suite 260, Ph No +1 469 666 9332, Austin, TX 78705', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 596.89, 'max': 775.37, 'currency': 'USD', 'raw': 'USD 596.89 - 775.37'}"
"Operational 5S Methodology in Lean: 1 Day Training in Austin, TX",2026-04-22T09:00:00-05:00,2026-04-22T17:00:00-05:00,eventbrite,Mangates,https://www.eventbrite.sg/o/mangates-110549802331,"Master 5S principles, audits, and workplace organization techniques to build cleaner, safer, and more efficient workspaces.",https://www.eventbrite.sg/e/operational-5s-methodology-in-lean-1-day-training-in-austin-tx-tickets-1977578920787,"{'name': 'Regus', 'address': '2021 Guadalupe Street Suite 260, Ph No +1 469 666 9332, Austin, TX 78705', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 495.86, 'max': 663.12, 'currency': 'USD', 'raw': 'USD 495.86 - 663.12'}"
"BiGAUSTIN presents: ""Coffee Talk"" with Traci Pirri",2026-04-22T10:00:00-05:00,2026-04-22T12:00:00-05:00,eventbrite,BiGAUSTIN,https://www.eventbrite.com/o/bigaustin-9984405,“Coffee Talk” is a series of events that ignites the spirit of women over conversation and connection over coffee. Join us!,https://www.eventbrite.com/e/bigaustin-presents-coffee-talk-with-traci-pirri-tickets-1982887467794,"{'name': 'BiGAUSTIN', 'address': '8000 CENTRE PARK DR, Suite 200, AUSTIN, TX 78754', 'city': 'AUSTIN', 'region': 'TX', 'country': 'US'}","{'isFree': True, 'currency': 'USD', 'raw': 'Free'}"
Discover Austin's Colorful Food Scene - Food Tour in Austin | Cozymeal™,2026-04-22T11:00:00-05:00,2026-04-22T14:00:00-05:00,eventbrite,Cozymeal,https://www.eventbrite.com/o/cozymeal-46046403233,,https://www.eventbrite.com/e/discover-austins-colorful-food-scene-food-tour-in-austin-cozymealtm-tickets-1981370560684,"{'name': 'Location provided after booking', 'address': 'Austin, TX 78701', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 151.02, 'currency': 'USD', 'raw': 'USD 151.02'}"
Lunch & Learn: Employee vs Contractor: What Business Owners Need to Know,2026-04-22T11:30:00-05:00,2026-04-22T13:00:00-05:00,eventbrite,Economic Growth Business Incubator,https://www.eventbrite.com/o/economic-growth-business-incubator-3308534752,"Understand employee vs. independent contractor classification, when and how to categorize, and protect your business from costly mistakes.",https://www.eventbrite.com/e/lunch-learn-employee-vs-contractor-what-business-owners-need-to-know-tickets-1983921732307,"{'name': 'Economic Growth Business Incubator (EGBI)', 'address': '1144 Airport Boulevard, #260, Austin, TX 78702', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 15, 'max': 23.18, 'currency': 'USD', 'raw': 'USD 15 - 23.18'}"
Elegant and Seasonal Italian - Cooking Class in Austin | Cozymeal™,2026-04-22T11:30:00-05:00,2026-04-22T13:30:00-05:00,eventbrite,Cozymeal,https://www.eventbrite.com/o/cozymeal-46046403233,,https://www.eventbrite.com/e/elegant-and-seasonal-italian-cooking-class-in-austin-cozymealtm-tickets-1986088357742,"{'name': 'Location provided after booking', 'address': 'Austin, TX 78735', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 144.63, 'currency': 'USD', 'raw': 'USD 144.63'}"
A Culinary Exploration of Asia - Cooking Class in Austin | Cozymeal™,2026-04-22T11:30:00-05:00,2026-04-22T14:30:00-05:00,eventbrite,Cozymeal,https://www.eventbrite.com/o/cozymeal-46046403233,,https://www.eventbrite.com/e/a-culinary-exploration-of-asia-cooking-class-in-austin-cozymealtm-tickets-1986088350721,"{'name': 'Location provided after booking', 'address': 'Austin, TX 78735', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 144.63, 'currency': 'USD', 'raw': 'USD 144.63'}"
Vegan Tex Mex Feast - Cooking Class in Austin | Cozymeal™,2026-04-22T11:30:00-05:00,2026-04-22T13:30:00-05:00,eventbrite,Cozymeal,https://www.eventbrite.com/o/cozymeal-46046403233,,https://www.eventbrite.com/e/vegan-tex-mex-feast-cooking-class-in-austin-cozymealtm-tickets-1986088981608,"{'name': 'Location provided after booking', 'address': 'Austin, TX 78735', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 144.63, 'currency': 'USD', 'raw': 'USD 144.63'}"
Journey to Vietnam - Cooking Class in Austin | Cozymeal™,2026-04-22T11:30:00-05:00,2026-04-22T13:30:00-05:00,eventbrite,Cozymeal,https://www.eventbrite.com/o/cozymeal-46046403233,,https://www.eventbrite.com/e/journey-to-vietnam-cooking-class-in-austin-cozymealtm-tickets-1986088423940,"{'name': 'Location provided after booking', 'address': 'Austin, TX 78735', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 133.97, 'currency': 'USD', 'raw': 'USD 133.97'}"
Sweet and Savory Thai Cuisine - Cooking Class in Austin | Cozymeal™,2026-04-22T11:30:00-05:00,2026-04-22T13:30:00-05:00,eventbrite,Cozymeal,https://www.eventbrite.com/o/cozymeal-46046403233,,https://www.eventbrite.com/e/sweet-and-savory-thai-cuisine-cooking-class-in-austin-cozymealtm-tickets-1986088414913,"{'name': 'Location provided after booking', 'address': 'Austin, TX 78735', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 133.97, 'currency': 'USD', 'raw': 'USD 133.97'}"
AI Implementation in Business | Austin,2026-04-22T12:00:00-05:00,2026-04-22T14:00:00-05:00,eventbrite,Rapid Skill Up,https://www.eventbrite.com/o/rapid-skill-up-91832326783,"Learn how Artificial Intelligence can transform operations, boost efficiency, and drive industry growth!",https://www.eventbrite.com/e/ai-implementation-in-business-austin-tickets-1027606537817,"{'name': 'Austin', 'address': 'Online Event, Austin, TX 0', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 499, 'max': 699, 'currency': 'USD', 'raw': 'USD 499 - 699'}"
"The Artist's Way - Group Session, 12 Week Series",2026-04-22T18:15:00-05:00,2026-04-22T19:45:00-05:00,eventbrite,Debbie Chilton,https://www.eventbrite.com/o/debbie-chilton-120892832255,Unlock your creative spirit using Heart Focused Breathing as a source of inspiration - we will travel through 12 weeks of creativity.,https://www.eventbrite.com/e/the-artists-way-group-session-12-week-series-tickets-1984500505433,"{'name': 'Central Market', 'address': '4001 North Lamar Boulevard, Austin, TX 78756', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': True, 'currency': 'USD', 'raw': 'Free'}"
Basics: Seafood,2026-04-22T18:30:00-05:00,2026-04-22T21:00:00-05:00,eventbrite,Central Market Cooking School Austin North Lamar,https://www.eventbrite.com/o/central-market-cooking-school-austin-north-lamar-30370421142,Hands on. You will be cooking with a small team in this class.,https://www.eventbrite.com/e/basics-seafood-tickets-1983046243697,"{'name': 'Central Market Austin North Lamar', 'address': '4001 North Lamar Boulevard, Austin, TX 78756', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 110.13, 'currency': 'USD', 'raw': 'USD 110.13'}"
Breadmaking Class at Meanwhile Brewing,2026-04-22T18:30:00-05:00,2026-04-22T20:00:00-05:00,eventbrite,Grainbakers Breadmaking Classes,https://www.eventbrite.com/o/grainbakers-breadmaking-classes-34466532608,"Bring your squad for a 90-minute Grainbakers workshop that’s fast, fun, and full of heart. You’ll make bread, drink some beers, and dance.",https://www.eventbrite.com/e/breadmaking-class-at-meanwhile-brewing-tickets-1983254832592,"{'name': 'Meanwhile Brewing', 'address': '3901 Promontory Point Drive, Austin, TX 78744', 'city': 'Austin', 'region': 'TX', 'country': 'US'}","{'isFree': False, 'min': 73.04, 'currency': 'USD', 'raw': 'USD 73.04'}"
